split,fabric_pattern,image_path,mask_path,anomaly,image_exists,image_sha256,width,height,mask_exists,mask_width,mask_height,mask_unique_values,mask_area_pixels,mask_area_fraction,bbox_aspect_ratio,mask_empty,issue
train,SL1,ydfid/SL1/train/good/ydfid_train_001782.bmp,,0,True,0b0ce56d781b8b674fb338c5707715f8df59b8f9b1498bf702a849b2b07953c8,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001783.bmp,,0,True,e83c71ebdf1b811f0a931e1e56fff98aa3b093873b1bba47baa51f51d7c8b1eb,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001784.bmp,,0,True,d93c028be22a579ff56f4a58f40587d9d4dd3ce431651569902cc7c7e471a9df,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001785.bmp,,0,True,0bb2b4a48e64cfbfe7f7855ddd1758ce243fafa06e944a04534247600a23b0cc,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001786.bmp,,0,True,cbc4b98468b1ed1e2cab58b4509ee47657997418d974b9e6d1ff49d34ad67005,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001787.bmp,,0,True,c980908993dc5c1178b55ea5504d740a35131be76bd08a04d25d114a69d856b4,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001788.bmp,,0,True,2f67b9daf9572a0f83f5d998e86831dc4b2b18a51dbd68fb495021bf5ddc21e5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001789.bmp,,0,True,73f52f380bd82490e397942528412d0bbb21e2fbe15647d9248327a13153e2f1,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001790.bmp,,0,True,ed22cb769744d5d3c33c420e6032a90bbf417b0dcd99e866707cf8779805926e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001791.bmp,,0,True,6c665eaed93527df47f7d4cea7160b58091fcf3c5f625d0ffee08ef6f1333aa6,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001792.bmp,,0,True,7ac9280052a9a90e241ee1a32dbc0dd0ab578210ea1b44d41def70d89f7ef6de,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001793.bmp,,0,True,0f5437276124721a34bd9bc827a76ae6729e1616e158d0eb87dfcdd83bcf2fb8,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001794.bmp,,0,True,77a41ea74ccad135c92a3b2a17d3a637530d30c47118e411614f68a84b135921,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001795.bmp,,0,True,9a4bdf9443b5be5214f7f6a1cd6dea33529cc7176d8f98f7a8916d85e9fc3ba0,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001796.bmp,,0,True,37d94420f587bfc5d019bfb7fdf7255bd0b0bd6e5f86357045c13b63917b4098,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001797.bmp,,0,True,00a7eecc3cc36fe87acdc893172e4abaa7f5b3a1daaa09385c15bf7a59908029,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001798.bmp,,0,True,ce8b517aa2b7855eeee6b8f7bf5ba00317d3b55221187ab0e27bcc232d5c515d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001799.bmp,,0,True,2231582a587ef71002b71aaf328341dd4246c5e0f43b92f874da0d780613ed2a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001800.bmp,,0,True,c4b7f5c4b7efea4a69c8b43b85b91409e59ff1bf310f332bfbb17c989263270b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001801.bmp,,0,True,c635b7d22183a57f89f053251cf2fe29d4573ddf5e0f7434227e0ab12bbdef7a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001802.bmp,,0,True,eaf6a5a21b649ec0d1b07c8ac8dd71071d2c83f5943c47006e8a4c688d1ea3ec,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001803.bmp,,0,True,88a3f5124cffb674f9c1831b16b99b94b16b3ca9e8dad0554c279684d4e56d61,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001804.bmp,,0,True,0caa7a2d60de1b629479e688bf5f0b3b87f54dc4e862d745b359fd80876b320a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001805.bmp,,0,True,09ecc83fb505ba689e392da3e8e065ff4af6032001297c7c4e188fac493fe117,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001806.bmp,,0,True,e5e47e0d4dbe48102ab7b868b4fee543de3c8a36a7d32d36728c055a8dc50d38,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001807.bmp,,0,True,5cd3484faebc98ea8a6d46383b0bbe2219f2936d0a358fac38b28e003eae5c4c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001808.bmp,,0,True,7c9072566dd175ade9ed28535bb9dafec38fb04c2348d0df5669d62dafd47315,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001809.bmp,,0,True,ab8df4ab7d565591006017e6aea453a1e1b66025464e33a105094f16215bef22,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001810.bmp,,0,True,9e103bf43884825583ab9f12ca5ef69f1b6ade628876633501e9ace09266a887,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001811.bmp,,0,True,2de0eb75ab12a960fd1ca1dec2e42872dc57341ddab553dce92be6e178da4f01,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001812.bmp,,0,True,a3836adc72d8c05240654cccea595c2b307a1d33755659fc88d0378c102c123f,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001813.bmp,,0,True,d34ac6e579c4fd7b028899fe453bb184dea292455b684fcfb96dfc494ca45352,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001814.bmp,,0,True,db395ef43e4cb5d72f694def9a9762a0698d8a841abbce424e63ed4c16f93172,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001815.bmp,,0,True,75561031ad6c5df42d6567ce8c94aaf577d743c54163bfe067e5fc8d0318229c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001816.bmp,,0,True,1e36861ecd58f1e34b931b41f05cdbd789627cde4bb2e4e087f9f50ef0089542,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001817.bmp,,0,True,7485a89cd66e3c12bace4388019900bfb19e94aea7adde276891d5d1decba40b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001818.bmp,,0,True,3d79bd379e318b384300413d9dda2063efc7909597e158d4b291f6b3c4d3fbe1,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001819.bmp,,0,True,5ec3352dafe8bc7ab668b9846437a485a018dde4768fadc4feb2ce8eeb7fed02,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001820.bmp,,0,True,940a5acbb61012750a6bb8e43fee656e8f66019b52583a85b2d07b4791264957,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001821.bmp,,0,True,71325a70e98712635c5cd53a1147adc3b1c8ace7ab429fef6392c829d73c48e3,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001822.bmp,,0,True,27bc1c82422bd7e5f25d04877b592977f35c720b81644d583256cd786dd69659,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001823.bmp,,0,True,00aaf85c2c13de8008483247dbc5108d4fb2952006e51bdacb29ba1d1a6c01a9,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001824.bmp,,0,True,a755699e1cd0ea8e25b7f9cb688bd43c16b1765cc330f1a3d0121553896ffd4c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001825.bmp,,0,True,d0c44ed088ba3d8e6fd059ee87c9bb4c3f0034f15164898448467e152b2b91b6,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001826.bmp,,0,True,39ae09e4f12462ebb333fa64b0c07f48b9ade60b694edca5745c28685c75a08e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001827.bmp,,0,True,47aa696c27b688c286fb8abbedb8b1ca3c0653de9669fadc609fb8835630ec56,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001828.bmp,,0,True,9b4b278d65b522b90838ee0f137924365286c66a7ccf462ec61aac9300d1cc4d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001829.bmp,,0,True,834ab3e0679dc1423b507e380533004525e5c7d1d0ac138bf34f9253721a605c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001830.bmp,,0,True,d910e6ffd8ffec2b6339e21deea13f846911ccd6bfa61b7a828aca567a62e70d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001831.bmp,,0,True,8c5ab20074c2596c7560d986db21aa8087223d8a2675dae8996c60f8ae75a4cf,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001832.bmp,,0,True,76364531529f7cb62c9cefa8c738112ed6979da1cbf84e088d4a6b9a8d3f0ca0,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001833.bmp,,0,True,b58d6d5394bf577a0b0d758fa7e952ec2d847ad33f2c4351cd6b2dc1e0cb09e0,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001834.bmp,,0,True,b6eaff2d2fc3d42fea14ea42b55d73a7b84b4d2c3403846e3a716a0d43db7eac,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001835.bmp,,0,True,94a655e6da83021061d13e2ebcc69932225e1918acb915a4cc0c30a7958c4f86,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001836.bmp,,0,True,c1ab10acfdcfed10248a08989b4e890639fec3156c70fde959a0d3c1be45a828,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001837.bmp,,0,True,65f9b421ab47566faf229623570ad49c54a37158db55e05a35c925fdf456d05e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001838.bmp,,0,True,a7de51d6b681fbc287603d711c2a50f9919dea68651a989f764145b64ed043ce,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001839.bmp,,0,True,c89fab4185bb74262bf70a126a20c53c64331896178c027d045e51b456328a78,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001840.bmp,,0,True,946287ffcaec3d8284d985862423d52b91f446b8db47ebbaf5b0c0ddd86f4194,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001841.bmp,,0,True,5131a627f2f4a0c7ec2bf9145a44df0eaf629843bb75d91ece5e73e7aa9a4634,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001842.bmp,,0,True,92f6ba8a2af27d7fbfbfeef2e9bba572a711f47a3e48e3e7a94b7a48d64c30e4,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001843.bmp,,0,True,9902c403c05f09fa46d64cd250ba16247017819f8aff4a43a42a7d34fc75e1e8,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001844.bmp,,0,True,96e1a11ff5fb3186034309fac087a723de25f95ea2879c5e51931d06b0aa6997,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001845.bmp,,0,True,6cf8cf56d97210ef1d7d7ca44a75a0a6fecc16663f550d9fcabc189ccaa10892,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001846.bmp,,0,True,a4b61bc80aa1e74af0b3075244230c91c782a3f35043dcf79769958eef977ef6,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001847.bmp,,0,True,186e08287d69769a4b38ea89641d7d9aabb4aa2ab20e0fb3bd3a162ddc9f9d88,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001848.bmp,,0,True,300273e4aca00ca8ce70f78c5e92c21909f55d77f4f16546f9a9cb026e3eeb1c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001849.bmp,,0,True,1e91b23522befefeb9bbda5a77a9a0038b940ee957bfdc25f49850e0bf22bf06,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001850.bmp,,0,True,1f829e5d706aa6d7ae748a01842968d303c9d57d0511fc887db3ab390a327403,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001851.bmp,,0,True,8084633b215b0f758b2ca7b281f511cc30286e40497892ce0aee5df85912fc87,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001852.bmp,,0,True,19d2bb2ae237c312e762bd23a9774a3752300ad4d803c31824ce7244b35c029d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001853.bmp,,0,True,c7eff2a099c1691a2411ba045c715d8d73b456aa32ff1c53172822a74d00a2d5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001854.bmp,,0,True,db3a2fac8b0efe8a70a2bfbac5d2e376f0df7ceb387be039fb2c2c2425af13d8,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001855.bmp,,0,True,adb3c8fad46bca8d23564abe2e9461df6729b03f350c88ad795869fad9458585,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001856.bmp,,0,True,c8c98e51c3b12c6c62ee235be1bcd43222ab614bef56d24a0bc46fca99650aa1,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001857.bmp,,0,True,e9c8029dddb672b9d6c23cf20ff92990e88cc5b7a6a4f6388532a19a8ef0706b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001858.bmp,,0,True,7cac333d3e4c585935fdd90a6a39a00d03aaf648ed3bdb44fe1ddbe85a4d2964,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001859.bmp,,0,True,23c5117bd8c4ea9564813d8feb23a2e4a025d3f3e8af1a29b62c8d24ff6307f5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001860.bmp,,0,True,ad543a711f959ac27e434b94cf62d8df2e225e8c6acffac79900bef7558e3cf9,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001861.bmp,,0,True,ac0875d2ddc92ec3121753d3cd3ec182bf8ab18357f3074af27747bc26b3b721,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001862.bmp,,0,True,09d59ceebff4a46be44e36a9792b47f4f889312c455fbe81d983391fd349e843,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001863.bmp,,0,True,872172996f464613eb5fd87ec95b603a839467910445637ceb3c6f688b449616,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001864.bmp,,0,True,eefc2ffe9b99bbfb6653ad43bc2e16c58d365aa325be43ab88bca6362bc58b8b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001865.bmp,,0,True,054be94046610523b85d9bf0cfb5f05e4e8308627f8b385568bd57d873f21f09,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001866.bmp,,0,True,d5f0015ff2f72735b13c9eb63ed7d4943e5009ee652d1f75dda619d86d9f5739,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001867.bmp,,0,True,fabe0710229b7c7a510b0f833c849b54edc0c304d726d41f6ff57cd4cfb11659,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001868.bmp,,0,True,aa772b129a5d6bffe6b5c48497d135db360df6b60685102ab817f308d959b40b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001869.bmp,,0,True,a7810740188a4ac5f78a5896f22367ec59e6ed47d72ef4be749bcab7c483c13d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001870.bmp,,0,True,a152598f6a63ec190e566dd30dbeb93661361a2662dd9a7b7950f10b8e67f2b7,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001871.bmp,,0,True,f44663a35a249eeb7d4243fd67c405d0381c6ed1ea7bebbe809bb0ce36b6f100,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001872.bmp,,0,True,1c026845732f87880bea2695689206aff5e203d485ef4557f97342e452cc9ed0,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001873.bmp,,0,True,f4d9650e2c2bbba47da7f5d927f066b171c8eecb7b4587958a13120b34420af7,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001874.bmp,,0,True,8200ca9e267829cb66d28133a8df2551852ef6fc194e2ae7e75586fdfd6a603f,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001875.bmp,,0,True,ac7f9c7b329cfb0763e563313d52d76af2ac00758d82a928dc198a8377caed41,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001876.bmp,,0,True,5fc8e94843977717b1e79ecc78a7f95f76ded502e6bfedceaed78d6970a67f5b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001877.bmp,,0,True,b70e8636423b28e888279a3cee56663966dceed1abe57182b40563fe5013702c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001878.bmp,,0,True,2bfb56bcb5e81048188daf874fff4704a59d4e6bcdde60db5d496efbdbc331a5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001879.bmp,,0,True,053411c047c8915871d67754731a25b05f775b2c80041366d722d49c43e0e09a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001880.bmp,,0,True,8b4b74e89ebe56b9752ffffcf510e074c0839c5719ceb06c203c5f7cdbcb6c42,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001881.bmp,,0,True,0d2eefea12690a050cc28dd7b7d3dc2cf5e41bb869e2f56708a72af7c8bb5cd7,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001882.bmp,,0,True,eaf622463ddd49dac7dd8442a4fc2ed38553a883c539633b781016282e35921a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001883.bmp,,0,True,251f9cb98643907449e0f2851dbe7119bf1718a8b72ec07da5a740ef8ff4938e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001884.bmp,,0,True,c98026cfa9c598ea4d964ebfb93a49bce667cc6261409e41ebc29252f35d1819,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001885.bmp,,0,True,c7d82f60530d900a5dfcb1201879e9c5313ec52f35622ee2dcedea419ce905c2,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001886.bmp,,0,True,581c2c962de09f30f0af502e254bea3e80fc93a136f5c8803b70b883719ba3f1,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001887.bmp,,0,True,4f8449147a80345bfb0ec99f90a0bd9a27765f42dcafa43ac7bfaa429ffa1eed,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001888.bmp,,0,True,87c38a68fd68245dd14f76fac76e1d5193f2f245410347d474c9d55efa3d2a83,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001889.bmp,,0,True,b4f9d6163ced7d501d97f1bde3a46ac730a5ddbd9392ae2f75ad367ca42a2c91,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001890.bmp,,0,True,5716cbcc1c561290b210e06400dbad402061b716ecd8c70bb4afaa3dee9432b5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001891.bmp,,0,True,a57ec281e78fdb500ba1cbaa26533bc8ed4a0027771457557e360727490c0508,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001892.bmp,,0,True,b809fa90ec2c40f5f42f4b1a156a02447515c31193ad1e86dfeeda4f25bc8147,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001893.bmp,,0,True,ab143efa6daabf9222419fe95f4f9a4602398e96555184049b402dd1f5574ae7,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001894.bmp,,0,True,d44c2cd61293b16a6f847bf25c86bb1b058090ce0a9e230251d669ac85b6b9c4,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001895.bmp,,0,True,4c6ed9ab586b5de6f7827c824aa448b987920c307d0ce309dd1e1a4069a89a1b,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001896.bmp,,0,True,5aea27d0d706983586feabf35933f516059ab953cd63f8a612b46231acf6f311,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001897.bmp,,0,True,fc7b7ec4a5d943f0a1ab9acc21b4061d63e02a92a1d4e3ba55b9f579e68cdada,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001898.bmp,,0,True,958517d35771948cfacd594665e80e7bd15d36aad00f22826e8bf40533ce6d27,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001899.bmp,,0,True,f5e8b055297385f2686fbc6aef4a1489ca4b2e9e2462f85b68730f435cec7a07,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001900.bmp,,0,True,f679e7f54e601fdff1a6858117bf05549f06893b7904f0136ad1e83dbb02910a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001901.bmp,,0,True,c98ed9f2339447ff649609e2b0f218081a36959f404f3f4b3bea997c0ae1243d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001902.bmp,,0,True,b94c9807746c540cdb0dcbddcddc1fe08df1fc717243916ab4a0cad4f6f05a80,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001903.bmp,,0,True,f1f26375e8517073d3f813adbb9f1a2c24f54085b4625567c4ff2b16cacd9cc8,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001904.bmp,,0,True,58ec91e38b527fa7798e527da6e3c4089e5554e4adc1f59d067fedc6312b1f66,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001905.bmp,,0,True,0fde40faf9689f19e6a9cb7b852ea17f507e47bf48420880cadd94ba700b05c6,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001906.bmp,,0,True,684fe2464076cceda5508ac036fc446017b035a345ba5ba29426101c679f4367,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001907.bmp,,0,True,6f18981a78cbeeff35dc2969835e5093a893cdf92b14cacd297c968dd7151c05,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001908.bmp,,0,True,c881e33aa695fd43e1c5125646c75364336bfa00d02aaed0ff1984b09f884f1e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001909.bmp,,0,True,6e84fa42c28e499e17b0f3893c3c07d405e1c00665597ae2bb459c91f9b44876,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001910.bmp,,0,True,38e90a2ba81e432716ca842818934a1cd64be7089d68a35c936bf3d892247286,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001911.bmp,,0,True,dcf4f22a7c3d08bbc918c87dcd016c2671051d28320f6175fe6bf256b5cdc616,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001912.bmp,,0,True,35d21633b4ac2cae213f871075144e53a8f6c750767eeb4a21adbe4b6c0d1036,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001913.bmp,,0,True,40d27248ee1133d3b35de4ce417b26c5ed99eb7ddd5cfd0b3ebe2aa4f381876d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001914.bmp,,0,True,a60938ccc54fe578348902e34ba7713e5d53e6766a78d420bcf0346ac1125ab6,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001915.bmp,,0,True,1690b5bed5f4e1d3beeae595f2742139ba12924bd75bb3336962c7534437a6a5,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001916.bmp,,0,True,2194350a3d149c955c0f65eeb520028b23ba6d835e2a41163e6f032a2886564c,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001917.bmp,,0,True,400172c23a66d7e86a71a432bac06098eb5b405803ebc61792dfdad71a7a613e,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001918.bmp,,0,True,e5eefe33e1713af98915e808350718163b147a489ca6a0e143f0955ca7a5c4e4,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001919.bmp,,0,True,19d2bb2ae237c312e762bd23a9774a3752300ad4d803c31824ce7244b35c029d,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001920.bmp,,0,True,80a5ee1e22745d746e32766b58363fbedb38a715056d6fd13dade8e55d1e0a5a,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001921.bmp,,0,True,815fd84a604d24de464714b8c26398ede99d44461f78d30357d8717fc03ed0be,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001922.bmp,,0,True,45cf8a8aff170e926898dd38166962bf048ab9267d13bb97cd5fa71ff7adf412,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001923.bmp,,0,True,f2e5ff6075fa4bfcff3663abb878d844cac9eac7f886cb845e682bd0b940d3de,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001924.bmp,,0,True,9f5ceb9545c3a70c209c2435bf3afa1cc4da1fdc2dbb7cab5f8359ffd5c7c03f,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001925.bmp,,0,True,c0b782268b73bb0666f2b11ce92728778a50830a3ea4f9ef5d90d9521d6dc9e3,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001926.bmp,,0,True,ad110ee3f2a057d20717d4668cdaba7397b084248f297a4b762ecabfee4834af,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001927.bmp,,0,True,a21155d8fe308e403c87c2d1cb4626b910011c61f562ccf3d5ffa97c510c879f,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001928.bmp,,0,True,3d44cbd687139c324a335f669b0ff316f2fe7eb28ed2bf3a978f36c774133c41,512,512,,,,,,,,,
train,SL1,ydfid/SL1/train/good/ydfid_train_001929.bmp,,0,True,56cfb8edc961d93bf278496cfa7727237ed8f083e14cc2f2e97d110d4351254a,512,512,,,,,,,,,
